Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Automatique,mercedes-benz,107892,Berline,Blanc,Noir,1496cm³,19.12.2024,Sfax,(206) Berline03/2021 - Aujourd'hui,32 178km,Mercedes-Benz,12.2022,classe-c,Classe C,200 1.5 i 16V EQ Boost 9G-TRONIC,5.0,4.0,225 000DT,204ch dyn,,11cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,106788,Coupé,Noir,Noir,1991cm³,19.12.2024,Sfax,(W176) Phase 207/2015 - 02/2018,72 290km,Mercedes-Benz,9.2016,classe-a,Classe A,,5.0,4.0,175 000DT,,,26cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,101792,SUV/4x4,Gris argent,Noir,1999cm³,19.12.2024,Sfax,(C254) Coupé06/2022 - Aujourd'hui,26 997km,Mercedes-Benz,7.2023,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,4.0,365 000DT,,,12cv,204ch dyn,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,108665,SUV/4x4,Gris anthracite,Noir,1989cm³,19.12.2024,Tunis,(C254) Coupé06/2022 - Aujourd'hui,1 000km,Mercedes-Benz,5.2024,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,4.0,380 000DT,204ch dyn,,11cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,109322,Berline,Blanc,Beige,2996cm³,19.12.2024,Ariana,(212) Berline02/2009 - 02/2013,150 000km,Mercedes-Benz,8.2009,classe-e,Classe E,,5.0,5.0,64 000DT,,,15cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109189,SUV/4x4,Blanc,Noir,2000cm³,19.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,41 765km,Mercedes-Benz,10.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,260 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108962,Berline,Noir,Gris,2000cm³,19.12.2024,Ariana,(213) Phase 2 Berline07/2020 - 12/2022,100 756km,Mercedes-Benz,10.2021,classe-e,Classe E,300 de 2.0 d 16V 306 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,240 000DT,,306ch dyn,11cv,194ch dyn,Alcantara,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,108928,SUV/4x4,Noir,Noir,2000cm³,19.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,47 000km,Mercedes-Benz,7.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,260 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108827,Berline,Noir,Noir,1600cm³,19.12.2024,Ariana,(117) Shooting Brake Phase 202/2016 - 10/2019,125 043km,Mercedes-Benz,6.2018,cla,CLA,180 1.6 i 16V 7G-DCT,5.0,4.0,97 000DT,122ch dyn,,7cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108175,Berline,Blanc,Noir,1600cm³,19.12.2024,Ariana,(213) Berline01/2016 - 06/2020,55 001km,Mercedes-Benz,5.2019,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,4.0,165 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108174,Berline,Noir,Marron,1400cm³,19.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,0km,Mercedes-Benz,3.2024,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,4.0,275 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107925,SUV/4x4,Blanc,Noir,1400cm³,19.12.2024,Ariana,(X247)01/2020 - Aujourd'hui,10 730km,Mercedes-Benz,9.2023,gla,GLA,250e 1.4 i 16V 218 EQ Power 8G-DCT,5.0,4.0,230 000DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,107923,Berline,Noir,Noir,2000cm³,19.12.2024,Ariana,(214) Berline01/2023 - Aujourd'hui,10 776km,Mercedes-Benz,10.2023,classe-e,Classe E,200 16V EQ Boost 9G-TRONIC,5.0,4.0,390 000DT,204ch dyn,,11cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,107921,Berline,Blanc,Marron,1500cm³,19.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,50 893km,Mercedes-Benz,5.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,4.0,185 000DT,170ch dyn,,9cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,107654,Coupé,Noir,Noir,1300cm³,19.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,31 235km,Mercedes-Benz,7.2021,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,4.0,169 900DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,105120,Coupé,Noir,Noir,2000cm³,19.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,82 415km,Mercedes-Benz,9.202,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,4.0,230 000DT,,320ch dyn,10cv,211ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,104495,Berline,Gris anthracite,Noir,1800cm³,19.12.2024,Ariana,(204) Berline01/2007 - 02/2011,249 000km,Mercedes-Benz,6.2011,classe-c,Classe C,180 Kompressor 1.8 i 16V,5.0,4.0,65 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,104184,Berline,Noir,Beige,1500cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,30 570km,Mercedes-Benz,12.2021,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,4.0,178 000DT,156ch dyn,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,104176,Berline,Noir,Marron,1400cm³,19.12.2024,Ariana,II (118) Shooting Brake10/2019 - Aujourd'hui,1 000km,Mercedes-Benz,1.2024,cla,CLA,200 1.3 i 16V GPF 7G-DCT,5.0,4.0,225 000DT,,,8cv,163ch dyn,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,101781,Berline,Noir,Noir,1400cm³,19.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,18 500km,Mercedes-Benz,4.2023,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5.0,4.0,185 000DT,,218ch dyn,8cv,160ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,101219,Berline,Noir,Marron,1400cm³,19.12.2024,Ariana,(W177) Berline07/2018 - 02/2023,68 000km,Mercedes-Benz,10.2018,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5.0,4.0,135 000DT,163ch dyn,,8cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,100510,Berline,Gris anthracite,Noir,1600cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,145 000km,Mercedes-Benz,3.2019,classe-c,Classe C,180 CDi 1.6 CDI 16V 7G-TRONIC BlueTEC,5.0,4.0,145 000DT,116ch dyn,,6cv,,Cuir partiel,Traction,Diesel
Automatique,mercedes-benz,100493,Berline,Noir,Noir,1300cm³,19.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,141 000km,Mercedes-Benz,1.2019,classe-a,Classe A,180 1.3 Ti 16V 7G-DCT,5.0,4.0,119 000DT,136ch dyn,,7cv,,Alcantara,Traction,Diesel
Automatique,mercedes-benz,107838,SUV/4x4,Noir,Noir,1950cm³,19.12.2024,Tunis,(X253) SUV07/2015 - 03/2019,39 000km,Mercedes-Benz,5.2018,glc,GLC,220 d 2.1 d 16V 4MATIC BlueTEC 9G-Tronic,5.0,5.0,220 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,106621,Berline,Gris argent,Noir,1595cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,176 000km,Mercedes-Benz,2.2016,classe-c,Classe C,180 CGI 1.6 16V CGI 7G-TRONIC+,5.0,5.0,90 000DT,156ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,106005,SUV/4x4,Noir,Gris,1991cm³,19.12.2024,Tunis,(C253) Coupé Phase 204/2019 - 10/2022,70 000km,Mercedes-Benz,3.202,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,5.0,245 000DT,,320ch dyn,12cv,211ch dyn,Cuir partiel,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,105794,Compacte,Blanc,Noir,1332cm³,19.12.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,37 000km,Mercedes-Benz,3.2021,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5.0,5.0,137 000DT,,218ch dyn,8cv,158ch dyn,Velours,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,105009,SUV/4x4,Blanc,Autre,1332cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,91 000km,Mercedes-Benz,7.2021,gla,GLA,,5.0,5.0,182 000DT,,,9cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,104423,Berline,Gris Shark,Gris,1496cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,35 000km,Mercedes-Benz,2.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,215 000DT,170ch dyn,,9cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,103250,SUV/4x4,Noir,Noir,1332cm³,19.12.2024,Tunis,(X247)08/2019 - Aujourd'hui,50 000km,Mercedes-Benz,6.2022,glb,GLB,200 1.4 i 16V 7G-TRONIC,5.0,4.0,175 000DT,163ch dyn,,9cv,,Velours,Traction,Essence
Automatique,mercedes-benz,101146,SUV/4x4,Noir,Marron,2000cm³,19.12.2024,Tunis,(X254) SUV06/2022 - Aujourd'hui,6 600km,Mercedes-Benz,10.2023,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,4.0,360 000DT,204ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,104375,Autres,Noir,Noir,1300cm³,19.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,69 000km,Mercedes-Benz,11.2021,cla,CLA,,5.0,4.0,174 000DT,,,8cv,,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,107549,SUV/4x4,Blanc,Rouge,2000cm³,19.12.2024,Tunis,(C254) Coupé06/2022 - Aujourd'hui,0km,Mercedes-Benz,3.2024,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,4.0,400 000DT,204ch dyn,,12cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,108063,Autres,Gris argent,Marron,3000cm³,19.12.2024,Tunis,(222) Phase 2 Limousine07/2017 - 07/2020,40 000km,Mercedes-Benz,8.202,classe-s,Classe S,500 3.0 i 24V EQ Boost 9G-TRONIC,5.0,4.0,450 000DT,,,32cv,435ch dyn,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,103319,Berline,Blanc,Noir,1600cm³,19.12.2024,Tunis,(213) Phase 2 Berline07/2020 - 12/2022,9 000km,Mercedes-Benz,7.2022,classe-e,Classe E,,5.0,4.0,245 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,104380,SUV/4x4,Noir,Marron,3000cm³,19.12.2024,Tunis,G09/1994 - 03/2018,168 000km,Mercedes-Benz,10.201,classe-g,Classe G,G350 3.0 CDI DPF V6 Break Court 24V 7G-Tronic,5.0,5.0,350 000DT,211ch dyn,,16cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,104471,Autres,Noir,Noir,1500cm³,19.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,93 000km,Mercedes-Benz,6.202,cla,CLA,,5.0,4.0,148 000DT,,,6cv,,Alcantara,Traction,Diesel
Automatique,mercedes-benz,103002,Berline,Gris Shark,Noir,3000cm³,19.12.2024,Tunis,(238) Coupé01/2017 - 06/2020,86 000km,Mercedes-Benz,11.2018,classe-e-coupe,Classe E coupé,,4.0,5.0,340 000DT,,,33cv,,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,100070,SUV/4x4,Blanc,Noir,3000cm³,19.12.2024,Tunis,(164) Phase 204/2008 - 12/2013,231 000km,Mercedes-Benz,6.201,ml,ML,,5.0,4.0,88 000DT,,,12cv,,Alcantara,Intégrale,Diesel
Automatique,mercedes-benz,106238,SUV/4x4,Noir,Marron,5500cm³,19.12.2024,Tunis,G09/1994 - 03/2018,30 000km,Mercedes-Benz,7.2015,classe-g,Classe G,,5.0,4.0,630 000DT,,,47cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,103212,Berline,Aubergine,Beige,2200cm³,19.12.2024,Tunis,,79 000km,Mercedes-Benz,1.2015,classe-s,Classe S,,5.0,5.0,195 000DT,,,11cv,,Cuir intégral,Traction,Hybride diesel
Automatique,mercedes-benz,109043,Berline,Blanc,Noir,1598cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,95 000km,Mercedes-Benz,6.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5.0,4.0,155 000DT,156ch dyn,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,107932,SUV/4x4,Noir,Noir,1498cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,20 000km,Mercedes-Benz,6.2023,gla,GLA,200 1.4 i 16V 7G-DCT,5.0,4.0,189 000DT,163ch dyn,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,86048,Berline,Noir,Noir,1598cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,135 000km,Mercedes-Benz,6.2019,classe-c,Classe C,,5.0,5.0,161 290DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107829,Coupé,Gris argent,Noir,1498cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,86 000km,Mercedes-Benz,5.2019,classe-c-coupe,Classe C coupé,200 1.5 i 16V EQ Boost 9G-TRONIC,4.0,2.0,178 000DT,,,10cv,184ch dyn,Similicuir,Traction,Hybride essence
Automatique,mercedes-benz,103089,Berline,Noir,Noir,3498cm³,19.12.2024,Tunis,(221) Phase 2 Berline06/2009 - 06/2013,165 000km,Mercedes-Benz,4.201,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5.0,4.0,122 000DT,306ch dyn,,18cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,94013,Berline,Noir,,,19.12.2024,Tunis,(221) Berline10/2004 - 06/2009,147 000km,Mercedes-Benz,1.2009,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,,,98 000DT,272ch dyn,,19cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108889,Berline,Noir,Beige,1599cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,27 000km,Mercedes-Benz,1.2022,classe-c,Classe C,,5.0,5.0,159 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108668,Pick up,Noir,Noir,2000cm³,19.12.2024,Tunis,09/2017 - Aujourd'hui,68 000km,Mercedes-Benz,8.202,classe-x,Classe X,,5.0,5.0,205 000DT,,,8cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,108350,Berline,Noir,Beige,1599cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,20 000km,Mercedes-Benz,1.2023,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,255 100DT,170ch dyn,,9cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,108347,Citadine,Blanc,Noir,1799cm³,19.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,150 000km,Mercedes-Benz,8.202,cla,CLA,,5.0,5.0,129 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,107626,SUV/4x4,Gris Shark,Noir,1999cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,26 000km,Mercedes-Benz,4.2023,gla,GLA,250e 1.4 i 16V 218 EQ Power 8G-DCT,5.0,5.0,225 000DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,107556,Berline,Blanc,Noir,1599cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,120 000km,Mercedes-Benz,7.2019,classe-c,Classe C,,5.0,5.0,152 000DT,,,10cv,,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,107534,SUV/4x4,Noir,Noir,1999cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,90 000km,Mercedes-Benz,8.2021,gla,GLA,,5.0,5.0,173 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,107421,Berline,Noir,Noir,1599cm³,19.12.2024,Tunis,(117) Coupé02/2013 - 01/2016,124 000km,Mercedes-Benz,1.2014,cla,CLA,,5.0,5.0,83 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,107358,Coupé,Noir,Noir,1599cm³,19.12.2024,Tunis,(204) Phase 2 Coupé04/2011 - 08/2015,200 000km,Mercedes-Benz,8.2012,classe-c-coupe,Classe C coupé,180 1.6 i 16V 7G-TRONIC+,4.0,3.0,63 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,106990,Berline,Blanc,Noir,1497cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,120 000km,Mercedes-Benz,7.2019,classe-c,Classe C,200 1.5 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,5.0,152 000DT,,,10cv,184ch dyn,Alcantara,Traction,Hybride essence
Automatique,mercedes-benz,106370,Coupé,Noir,Marron,1599cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,130 000km,Mercedes-Benz,10.2018,classe-c-coupe,Classe C coupé,,5.0,3.0,167 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,105149,Berline,Noir,Gris,2999cm³,19.12.2024,Tunis,(223)07/2020 - Aujourd'hui,3 000km,Mercedes-Benz,7.2022,classe-s,Classe S,,5.0,5.0,630 000DT,,,16cv,,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,104969,Berline,Noir,Noir,1800cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,50 000km,Mercedes-Benz,1.2023,classe-c,Classe C,200 1.5 i 16V EQ Boost 4MATIC 9G-TRONIC,5.0,5.0,235 000DT,204ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,104729,SUV/4x4,Noir,Noir,2499cm³,19.12.2024,Tunis,(X253) SUV07/2015 - 03/2019,115 000km,Mercedes-Benz,10.2017,glc,GLC,,5.0,5.0,169 000DT,,,12cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,104653,SUV/4x4,Bleu,Noir,2000cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,12 000km,Mercedes-Benz,8.2023,gla,GLA,200 1.4 i 16V 7G-DCT,5.0,5.0,235 000DT,163ch dyn,,11cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,104590,SUV/4x4,Noir,Noir,2000cm³,19.12.2024,Tunis,(X247)08/2019 - Aujourd'hui,111 000km,Mercedes-Benz,1.2021,glb,GLB,,5.0,5.0,210 000DT,,,9cv,,Cuir intégral,Traction,Diesel
Manuelle,mercedes-benz,104154,SUV/4x4,Blanc,Noir,1600cm³,19.12.2024,Tunis,(W246)09/2011 - 08/2014,100 000km,Mercedes-Benz,8.2014,classe-b,Classe B,,5.0,5.0,48 000DT,,,7cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,103862,Coupé,Gris Shark,Rouge,1599cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,50 000km,Mercedes-Benz,9.2019,classe-c-coupe,Classe C coupé,,5.0,3.0,173 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,103543,Berline,Noir,Marron,2500cm³,19.12.2024,Tunis,(218) Coupé09/2010 - 06/2014,160 000km,Mercedes-Benz,9.2011,cls,CLS,,5.0,5.0,119 000DT,,,11cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,103541,SUV/4x4,Noir,Noir,1599cm³,19.12.2024,Tunis,(X247)01/2020 - Aujourd'hui,40 000km,Mercedes-Benz,3.2022,gla,GLA,,5.0,5.0,185 000DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103333,SUV/4x4,Blanc,Noir,2143cm³,19.12.2024,Tunis,(C253) Coupé06/2016 - 03/2019,190 000km,Mercedes-Benz,4.2017,glc-coupe,GLC Coupé,220 d 2.1 d 16V 4MATIC 9G-Tronic,5.0,5.0,189 000DT,163ch dyn,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,103316,Berline,Noir,Beige,1599cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,170 000km,Mercedes-Benz,1.2016,classe-c,Classe C,180 1.6 i 16V 9G-TRONIC,5.0,5.0,89 000DT,156ch dyn,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,103286,SUV/4x4,Noir,Noir,2000cm³,19.12.2024,Tunis,(C253) Coupé Phase 204/2019 - 10/2022,69 000km,Mercedes-Benz,8.202,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5.0,5.0,278 000DT,,320ch dyn,12cv,211ch dyn,Cuir intégral,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,103275,Berline,Noir,Beige,1599cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,90 000km,Mercedes-Benz,8.2018,classe-e,Classe E,,5.0,5.0,135 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,102697,Berline,Noir,Marron,1599cm³,19.12.2024,Tunis,(213) Phase 2 Berline07/2020 - 12/2022,8 000km,Mercedes-Benz,10.2022,classe-e,Classe E,,5.0,5.0,291 800DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,102360,Citadine,Gris Shark,Noir,1599cm³,19.12.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,20 000km,Mercedes-Benz,9.2022,classe-a,Classe A,,5.0,5.0,158 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,102252,Berline,Blanc,Noir,1599cm³,19.12.2024,Tunis,(205) Berline03/2014 - 04/2021,160 000km,Mercedes-Benz,10.2014,classe-c,Classe C,180 1.6 i 16V 9G-TRONIC,5.0,5.0,99 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,101206,Berline,Gris anthracite,Noir,1999cm³,19.12.2024,Tunis,(212) Berline02/2009 - 02/2013,330 000km,Mercedes-Benz,3.201,classe-e,Classe E,,5.0,5.0,51 000DT,,,10cv,,Cuir partiel,Traction,Essence
Automatique,mercedes-benz,101205,Berline,Noir,Noir,2199cm³,19.12.2024,Tunis,(212) Berline02/2009 - 02/2013,330 000km,Mercedes-Benz,6.2011,classe-e,Classe E,,5.0,5.0,77 000DT,,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,101152,Berline,Noir,Autre,1599cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,16 000km,Mercedes-Benz,1.2023,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,240 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,101148,Citadine,Blanc,Noir,1599cm³,19.12.2024,Tunis,(117) Coupé02/2013 - 01/2016,163 000km,Mercedes-Benz,7.2014,cla,CLA,,5.0,5.0,81 000DT,,,7cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,100970,Citadine,Noir,Noir,1599cm³,19.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,30 000km,Mercedes-Benz,12.2021,cla,CLA,,5.0,5.0,169 000DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,100960,Citadine,Autre,Noir,1599cm³,19.12.2024,Tunis,(W177) Hatchback03/2018 - 02/2023,50 000km,Mercedes-Benz,7.2019,classe-a,Classe A,,5.0,5.0,98 000DT,,,6cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,100773,Berline,Blanc,Noir,1600cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,40 000km,Mercedes-Benz,8.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,205 000DT,170ch dyn,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,100604,Berline,Noir,Autre,1399cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,50 000km,Mercedes-Benz,7.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,264 200DT,170ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,100524,Citadine,Noir,Noir,2143cm³,19.12.2024,Tunis,(117) Coupé02/2013 - 01/2016,240 000km,Mercedes-Benz,7.2013,cla,CLA,,5.0,5.0,79 000DT,,,9cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,100182,Berline,Noir,Marron,3450cm³,19.12.2024,Tunis,(221) Berline10/2004 - 06/2009,170 000km,Mercedes-Benz,7.2008,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5.0,5.0,78 000DT,272ch dyn,,19cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,99834,Coupé,Blanc,Noir,1599cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,40 000km,Mercedes-Benz,9.2019,classe-c-coupe,Classe C coupé,,5.0,3.0,179 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,99646,Berline,Blanc,Noir,1500cm³,19.12.2024,Tunis,(206) Berline03/2021 - Aujourd'hui,40 000km,Mercedes-Benz,2.2022,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5.0,5.0,208 000DT,170ch dyn,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,99497,Citadine,Noir,Gris,1599cm³,19.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,20 000km,Mercedes-Benz,10.202,cla,CLA,,5.0,5.0,169 000DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,99369,SUV/4x4,Blanc,Noir,1595cm³,19.12.2024,Tunis,(156)11/2013 - 01/2017,74 000km,Mercedes-Benz,1.2016,gla,GLA,,5.0,5.0,113 000DT,,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,99259,Berline,Noir,Noir,1599cm³,19.12.2024,Tunis,,170 000km,Mercedes-Benz,8.2014,classe-c,Classe C,,5.0,5.0,115 000DT,,,9cv,,Cuir intégral,Traction,Essence
